seed,MAX_CANDS,user,matched_ctx,total_cands,in_context,out_context,contamination_rate
999,80,เอกชน49,งานไหว้ครู,23,23,0,0.0
999,80,เอกชน5,งานขึ้นบ้านใหม่,43,43,0,0.0
999,80,เอกชน50,วันตรุษจีน,38,38,0,0.0
999,80,เอกชน51,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,80,เอกชน52,วันตรุษจีน,38,38,0,0.0
999,80,เอกชน53,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
999,80,เอกชน54,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
999,80,เอกชน55,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
999,80,เอกชน56,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
999,80,เอกชน57,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,80,เอกชน58,งานทำบุญ,47,47,0,0.0
999,80,เอกชน59,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
999,80,เอกชน6,งานทำบุญ,47,47,0,0.0
999,80,เอกชน60,งานแต่งงาน,33,33,0,0.0
999,80,เอกชน61,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
999,80,เอกชน7,งานสวดอภิธรรม,40,40,0,0.0
999,80,เอกชน8,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,80,เอกชน9,วันลอยกระทง,54,54,0,0.0
999,all,บุคคล1,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,บุคคล10,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,บุคคล11,งานเปิดบริษัท,47,47,0,0.0
999,all,บุคคล12,วันลอยกระทง,54,54,0,0.0
999,all,บุคคล13,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล14,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,บุคคล15,งานบวงสรวง,30,30,0,0.0
999,all,บุคคล16,งานวันเกิด,44,44,0,0.0
999,all,บุคคล17,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,บุคคล18,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล19,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล2,งานแต่งงาน,33,33,0,0.0
999,all,บุคคล20,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,บุคคล21,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,บุคคล22,งานฌาปนกิจศพ,40,40,0,0.0
999,all,บุคคล23,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล24,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล25,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,บุคคล26,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,บุคคล27,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล28,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,บุคคล29,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล3,วันขึ้นปีใหม่,60,60,0,0.0
999,all,บุคคล30,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
999,all,บุคคล31,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล32,งานฌาปนกิจศพ,40,40,0,0.0
999,all,บุคคล33,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล34,งานสวดอภิธรรม,40,40,0,0.0
999,all,บุคคล35,งานเปิดบริษัท,47,47,0,0.0
999,all,บุคคล36,งานฌาปนกิจศพ,40,40,0,0.0
999,all,บุคคล37,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,บุคคล38,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,บุคคล39,วันขึ้นปีใหม่,60,60,0,0.0
999,all,บุคคล4,งานทำบุญ,47,47,0,0.0
999,all,บุคคล40,งานบวงสรวง,30,30,0,0.0
999,all,บุคคล5,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,บุคคล6,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,บุคคล7,วันลอยกระทง,54,54,0,0.0
999,all,บุคคล8,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,บุคคล9,วันขึ้นปีใหม่,60,60,0,0.0
999,all,ราชการ1,งานฌาปนกิจศพ,40,40,0,0.0
999,all,ราชการ10,งานสวดอภิธรรม,40,40,0,0.0
999,all,ราชการ11,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,ราชการ12,งานสวดอภิธรรม,40,40,0,0.0
999,all,ราชการ13,งานสวดอภิธรรม,40,40,0,0.0
999,all,ราชการ14,งานแต่งงาน,33,33,0,0.0
999,all,ราชการ15,วันตรุษจีน,38,38,0,0.0
999,all,ราชการ16,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
999,all,ราชการ17,งานสวดอภิธรรม,40,40,0,0.0
999,all,ราชการ18,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,ราชการ19,งานสโมสรสันนิบาต,16,16,0,0.0
999,all,ราชการ2,งานเทศมหาชาติ,22,22,0,0.0
999,all,ราชการ20,งานทำบุญ,47,47,0,0.0
999,all,ราชการ21,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,ราชการ22,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,ราชการ23,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,ราชการ24,งานฌาปนกิจศพ,40,40,0,0.0
999,all,ราชการ25,วันตรุษจีน,38,38,0,0.0
999,all,ราชการ26,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,ราชการ27,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,ราชการ28,งานฌาปนกิจศพ,40,40,0,0.0
999,all,ราชการ3,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,ราชการ4,งานเปิดบริษัท,47,47,0,0.0
999,all,ราชการ5,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,ราชการ6,วันขึ้นปีใหม่,60,60,0,0.0
999,all,ราชการ7,งานแต่งงาน,33,33,0,0.0
999,all,ราชการ8,วันลอยกระทง,54,54,0,0.0
999,all,ราชการ9,งานสวดอภิธรรม,40,40,0,0.0
999,all,องค์การระหว่างประเทศ1,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,องค์การระหว่างประเทศ10,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,องค์การระหว่างประเทศ11,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,องค์การระหว่างประเทศ12,งานฌาปนกิจศพ,40,40,0,0.0
999,all,องค์การระหว่างประเทศ13,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,องค์การระหว่างประเทศ14,วันเข้าพรรษา,19,19,0,0.0
999,all,องค์การระหว่างประเทศ15,งานทำบุญ,47,47,0,0.0
999,all,องค์การระหว่างประเทศ16,งานฌาปนกิจศพ,40,40,0,0.0
999,all,องค์การระหว่างประเทศ17,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,องค์การระหว่างประเทศ18,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,องค์การระหว่างประเทศ19,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,องค์การระหว่างประเทศ2,วันสงกรานต์,62,62,0,0.0
999,all,องค์การระหว่างประเทศ20,งานบวงสรวง,30,30,0,0.0
999,all,องค์การระหว่างประเทศ21,งานเปิดบริษัท,47,47,0,0.0
999,all,องค์การระหว่างประเทศ22,วันสงกรานต์,62,62,0,0.0
999,all,องค์การระหว่างประเทศ23,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,องค์การระหว่างประเทศ24,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,องค์การระหว่างประเทศ25,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,องค์การระหว่างประเทศ26,งานสวดอภิธรรม,40,40,0,0.0
999,all,องค์การระหว่างประเทศ27,งานบวงสรวง,30,30,0,0.0
999,all,องค์การระหว่างประเทศ3,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
999,all,องค์การระหว่างประเทศ4,วันลอยกระทง,54,54,0,0.0
999,all,องค์การระหว่างประเทศ5,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,องค์การระหว่างประเทศ6,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,องค์การระหว่างประเทศ7,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,องค์การระหว่างประเทศ8,งานเปิดบริษัท,47,47,0,0.0
999,all,องค์การระหว่างประเทศ9,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,เอกชน1,วันสงกรานต์,62,62,0,0.0
999,all,เอกชน10,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,เอกชน11,วันสงกรานต์,62,62,0,0.0
999,all,เอกชน12,งานวันเกิด,44,44,0,0.0
999,all,เอกชน13,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,เอกชน14,วันลอยกระทง,54,54,0,0.0
999,all,เอกชน15,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,เอกชน16,วันขึ้นปีใหม่,60,60,0,0.0
999,all,เอกชน17,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,เอกชน18,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,เอกชน19,วันสงกรานต์,62,62,0,0.0
999,all,เอกชน2,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,เอกชน20,งานแต่งงาน,33,33,0,0.0
999,all,เอกชน21,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,เอกชน22,วันสงกรานต์,62,62,0,0.0
999,all,เอกชน23,งานสวดอภิธรรม,40,40,0,0.0
999,all,เอกชน24,วันสงกรานต์,62,62,0,0.0
999,all,เอกชน25,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,เอกชน26,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,เอกชน27,งานฌาปนกิจศพ,40,40,0,0.0
999,all,เอกชน28,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,เอกชน29,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,เอกชน3,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,เอกชน30,งานทำบุญ,47,47,0,0.0
999,all,เอกชน31,งานสวดอภิธรรม,40,40,0,0.0
999,all,เอกชน32,งานทำบุญ,47,47,0,0.0
999,all,เอกชน33,วันสงกรานต์,62,62,0,0.0
999,all,เอกชน34,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,เอกชน35,งานเปิดบริษัท,47,47,0,0.0
999,all,เอกชน36,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,เอกชน37,งานฌาปนกิจศพ,40,40,0,0.0
999,all,เอกชน38,วันสงกรานต์,62,62,0,0.0
999,all,เอกชน39,วันขึ้นปีใหม่,60,60,0,0.0
999,all,เอกชน4,งานพระราชทานเพลิงศพ,36,36,0,0.0
999,all,เอกชน40,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,เอกชน41,งานเปิดบริษัท,47,47,0,0.0
999,all,เอกชน42,วันสงกรานต์,62,62,0,0.0
999,all,เอกชน43,งานทำบุญ,47,47,0,0.0
999,all,เอกชน44,วันลอยกระทง,54,54,0,0.0
999,all,เอกชน45,งานแต่งงาน,33,33,0,0.0
999,all,เอกชน46,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,เอกชน47,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,เอกชน48,งานบวงสรวง,30,30,0,0.0
999,all,เอกชน49,งานไหว้ครู,23,23,0,0.0
999,all,เอกชน5,งานขึ้นบ้านใหม่,43,43,0,0.0
999,all,เอกชน50,วันตรุษจีน,38,38,0,0.0
999,all,เอกชน51,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
999,all,เอกชน52,วันตรุษจีน,38,38,0,0.0
999,all,เอกชน53,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,เอกชน54,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,เอกชน55,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
999,all,เอกชน56,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,เอกชน57,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,เอกชน58,งานทำบุญ,47,47,0,0.0
999,all,เอกชน59,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
999,all,เอกชน6,งานทำบุญ,47,47,0,0.0
999,all,เอกชน60,งานแต่งงาน,33,33,0,0.0
999,all,เอกชน61,การเผยแพร่วัฒนธรรมในประเทศ,108,108,0,0.0
999,all,เอกชน7,งานสวดอภิธรรม,40,40,0,0.0
999,all,เอกชน8,งานต้อนรับอาคันตุกะ,64,64,0,0.0
999,all,เอกชน9,วันลอยกระทง,54,54,0,0.0
2024,20,บุคคล1,งานไหว้ครู,20,20,0,0.0
2024,20,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล11,งานเทศมหาชาติ,20,20,0,0.0
2024,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล13,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,บุคคล14,วันวิสาขบูชา,19,19,0,0.0
2024,20,บุคคล15,งานสวดอภิธรรม,20,20,0,0.0
2024,20,บุคคล16,งานเปิดบริษัท,20,20,0,0.0
2024,20,บุคคล17,งานเปิดบริษัท,20,20,0,0.0
2024,20,บุคคล18,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,บุคคล19,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล2,งานแต่งงาน,20,20,0,0.0
2024,20,บุคคล20,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,บุคคล21,วันลอยกระทง,20,20,0,0.0
2024,20,บุคคล22,งานขึ้นบ้านใหม่,20,20,0,0.0
2024,20,บุคคล23,งานบวงสรวง,20,20,0,0.0
2024,20,บุคคล24,งานสวดอภิธรรม,20,20,0,0.0
2024,20,บุคคล25,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล26,วันสงกรานต์,20,20,0,0.0
2024,20,บุคคล27,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล28,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล29,งานสโมสรสันนิบาต,16,16,0,0.0
2024,20,บุคคล3,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,20,20,0,0.0
2024,20,บุคคล30,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล31,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล32,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,บุคคล33,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,บุคคล34,งานสวดอภิธรรม,20,20,0,0.0
2024,20,บุคคล35,งานสวดอภิธรรม,20,20,0,0.0
2024,20,บุคคล36,งานบวงสรวง,20,20,0,0.0
2024,20,บุคคล37,งานไหว้ครู,20,20,0,0.0
2024,20,บุคคล38,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,บุคคล39,วันสงกรานต์,20,20,0,0.0
2024,20,บุคคล4,งานวันเกิด,20,20,0,0.0
2024,20,บุคคล40,วันขึ้นปีใหม่,20,20,0,0.0
2024,20,บุคคล5,งานทำบุญ,20,20,0,0.0
2024,20,บุคคล6,งานสวดอภิธรรม,20,20,0,0.0
2024,20,บุคคล7,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,บุคคล8,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,บุคคล9,งานฌาปนกิจศพ,20,20,0,0.0
2024,20,ราชการ1,วันขึ้นปีใหม่,20,20,0,0.0
2024,20,ราชการ10,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,ราชการ11,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,ราชการ12,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,ราชการ13,วันสงกรานต์,20,20,0,0.0
2024,20,ราชการ14,งานพระราชทานเพลิงศพ,20,20,0,0.0
2024,20,ราชการ15,งานสวดมนต์ข้ามปี,20,20,0,0.0
2024,20,ราชการ16,งานต้อนรับอาคันตุกะ,20,20,0,0.0
2024,20,ราชการ17,งานสวดอภิธรรม,20,20,0,0.0
2024,20,ราชการ18,งานพระราชทานเพลิงศพ,20,20,0,0.0
2024,20,ราชการ19,งานสโมสรสันนิบาต,16,16,0,0.0
2024,20,ราชการ2,วันขึ้นปีใหม่,20,20,0,0.0
2024,20,ราชการ20,งานขึ้นบ้านใหม่,20,20,0,0.0
2024,20,ราชการ21,งานสวดอภิธรรม,20,20,0,0.0
2024,20,ราชการ22,งานสวดมนต์ข้ามปี,20,20,0,0.0
2024,20,ราชการ23,งานพระราชทานเพลิงศพ,20,20,0,0.0
2024,20,ราชการ24,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,ราชการ25,งานวันเกิด,20,20,0,0.0
2024,20,ราชการ26,งานพระราชทานเพลิงศพ,20,20,0,0.0
2024,20,ราชการ27,งานต้อนรับอาคันตุกะ,20,20,0,0.0
2024,20,ราชการ28,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,ราชการ3,วันตรุษจีน,20,20,0,0.0
2024,20,ราชการ4,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,ราชการ5,งานพระราชทานเพลิงศพ,20,20,0,0.0
2024,20,ราชการ6,งานฌาปนกิจศพ,20,20,0,0.0
2024,20,ราชการ7,วันสงกรานต์,20,20,0,0.0
2024,20,ราชการ8,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,ราชการ9,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ1,งานพระราชทานเพลิงศพ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ10,งานสโมสรสันนิบาต,16,16,0,0.0
2024,20,องค์การระหว่างประเทศ11,วันลอยกระทง,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ12,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ13,งานสวดมนต์ข้ามปี,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ14,งานสวดอภิธรรม,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ15,งานสวดอภิธรรม,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ16,งานบวงสรวง,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ17,งานสวดอภิธรรม,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ18,งานทำบุญ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ19,งานฌาปนกิจศพ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ2,งานฌาปนกิจศพ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ20,งานฌาปนกิจศพ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ21,งานเปิดบริษัท,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ22,งานสวดอภิธรรม,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ23,งานพระราชทานเพลิงศพ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ24,งานฌาปนกิจศพ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ25,วันลอยกระทง,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ26,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ27,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ3,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ4,วันลอยกระทง,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ5,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ6,งานต้อนรับอาคันตุกะ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ7,วันสงกรานต์,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ8,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,องค์การระหว่างประเทศ9,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,เอกชน1,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน10,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน11,วันขึ้นปีใหม่,20,20,0,0.0
2024,20,เอกชน12,วันขึ้นปีใหม่,20,20,0,0.0
2024,20,เอกชน13,งานพระราชทานเพลิงศพ,20,20,0,0.0
2024,20,เอกชน14,งานฌาปนกิจศพ,20,20,0,0.0
2024,20,เอกชน15,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,เอกชน16,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน17,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน18,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน19,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน2,งานต้อนรับอาคันตุกะ,20,20,0,0.0
2024,20,เอกชน20,วันลอยกระทง,20,20,0,0.0
2024,20,เอกชน21,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน22,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,เอกชน23,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน24,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน25,วันลอยกระทง,20,20,0,0.0
2024,20,เอกชน26,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน27,งานทำบุญ,20,20,0,0.0
2024,20,เอกชน28,งานวันเกิด,20,20,0,0.0
2024,20,เอกชน29,วันลอยกระทง,20,20,0,0.0
2024,20,เอกชน3,วันวิสาขบูชา,19,19,0,0.0
2024,20,เอกชน30,งานทำบุญ,20,20,0,0.0
2024,20,เอกชน31,งานสวดอภิธรรม,20,20,0,0.0
2024,20,เอกชน32,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,เอกชน33,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน34,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน35,งานสวดอภิธรรม,20,20,0,0.0
2024,20,เอกชน36,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,20,20,0,0.0
2024,20,เอกชน37,งานฌาปนกิจศพ,20,20,0,0.0
2024,20,เอกชน38,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน39,งานแต่งงาน,20,20,0,0.0
2024,20,เอกชน4,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน40,วันตรุษจีน,20,20,0,0.0
2024,20,เอกชน41,วันลอยกระทง,20,20,0,0.0
2024,20,เอกชน42,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน43,วันขึ้นปีใหม่,20,20,0,0.0
2024,20,เอกชน44,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน45,งานแต่งงาน,20,20,0,0.0
2024,20,เอกชน46,งานทำบุญ,20,20,0,0.0
2024,20,เอกชน47,งานวันเกิด,20,20,0,0.0
2024,20,เอกชน48,งานแต่งงาน,20,20,0,0.0
2024,20,เอกชน49,งานสวดอภิธรรม,20,20,0,0.0
2024,20,เอกชน5,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน50,งานทำบุญ,20,20,0,0.0
2024,20,เอกชน51,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน52,วันขึ้นปีใหม่,20,20,0,0.0
2024,20,เอกชน53,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน54,วันลอยกระทง,20,20,0,0.0
2024,20,เอกชน55,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน56,งานต้อนรับอาคันตุกะ,20,20,0,0.0
2024,20,เอกชน57,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน58,งานต้อนรับอาคันตุกะ,20,20,0,0.0
2024,20,เอกชน59,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,20,20,0,0.0
2024,20,เอกชน6,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
2024,20,เอกชน60,วันสงกรานต์,20,20,0,0.0
2024,20,เอกชน61,วันลอยกระทง,20,20,0,0.0
2024,20,เอกชน7,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
2024,20,เอกชน8,งานต้อนรับอาคันตุกะ,20,20,0,0.0
2024,20,เอกชน9,งานแต่งงาน,20,20,0,0.0
2024,40,บุคคล1,งานไหว้ครู,23,23,0,0.0
2024,40,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
2024,40,บุคคล11,งานเทศมหาชาติ,22,22,0,0.0
2024,40,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
2024,40,บุคคล13,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
2024,40,บุคคล14,วันวิสาขบูชา,19,19,0,0.0
2024,40,บุคคล15,งานสวดอภิธรรม,40,40,0,0.0
2024,40,บุคคล16,งานเปิดบริษัท,40,40,0,0.0
2024,40,บุคคล17,งานเปิดบริษัท,40,40,0,0.0
2024,40,บุคคล18,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
2024,40,บุคคล19,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
2024,40,บุคคล2,งานแต่งงาน,33,33,0,0.0
2024,40,บุคคล20,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
2024,40,บุคคล21,วันลอยกระทง,40,40,0,0.0
2024,40,บุคคล22,งานขึ้นบ้านใหม่,40,40,0,0.0
2024,40,บุคคล23,งานบวงสรวง,30,30,0,0.0
2024,40,บุคคล24,งานสวดอภิธรรม,40,40,0,0.0
2024,40,บุคคล25,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
2024,40,บุคคล26,วันสงกรานต์,40,40,0,0.0
2024,40,บุคคล27,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
2024,40,บุคคล28,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
