seed,MAX_CANDS,user,model,target,rank,HR@10,MRR@10,nDCG@10,feasible
123,40,องค์การระหว่างประเทศ6,CF-BiasedMF,ระบำชุดไทยพระราชนิยม,7,1.0,0.14285714285714285,0.3333333333333333,1
123,40,องค์การระหว่างประเทศ7,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
123,40,องค์การระหว่างประเทศ8,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
123,40,องค์การระหว่างประเทศ9,CF-BiasedMF,เจ้าพระยานที,1,1.0,1.0,1.0,1
123,40,เอกชน1,CF-BiasedMF,กรุงเทพ,16,0.0,0.0,0.0,1
123,40,เอกชน10,CF-BiasedMF,ระบำตารีบุหงา,11,0.0,0.0,0.0,1
123,40,เอกชน11,CF-BiasedMF,ฟ้อนรัก,6,1.0,0.16666666666666666,0.3562071871080222,1
123,40,เอกชน12,CF-BiasedMF,ฟ้อนเจิง,5,1.0,0.2,0.38685280723454163,1
123,40,เอกชน13,CF-BiasedMF,ลีลาหมากแก๊ป,15,0.0,0.0,0.0,1
123,40,เอกชน14,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,1,1.0,1.0,1.0,1
123,40,เอกชน15,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,2,1.0,0.5,0.6309297535714575,1
123,40,เอกชน16,CF-BiasedMF,ตะกล้อล้อท่า,4,1.0,0.25,0.43067655807339306,1
123,40,เอกชน17,CF-BiasedMF,ฟ้อนรัก,1,1.0,1.0,1.0,1
123,40,เอกชน18,CF-BiasedMF,วิรัชสราญรมย์,3,1.0,0.3333333333333333,0.5,1
123,40,เอกชน19,CF-BiasedMF,โนรา,8,1.0,0.125,0.31546487678572877,1
123,40,เอกชน2,CF-BiasedMF,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
123,40,เอกชน20,CF-BiasedMF,ฟ้อนดวงเดือน,16,0.0,0.0,0.0,1
123,40,เอกชน21,CF-BiasedMF,ฟ้อนรัก,1,1.0,1.0,1.0,1
123,40,เอกชน22,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,2,1.0,0.5,0.6309297535714575,1
123,40,เอกชน23,CF-BiasedMF,ฟ้อนดวงเดือน,8,1.0,0.125,0.31546487678572877,1
123,40,เอกชน24,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกพรหมาสตร์,12,0.0,0.0,0.0,1
123,40,เอกชน25,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกพรหมาสตร์,3,1.0,0.3333333333333333,0.5,1
123,40,เอกชน26,CF-BiasedMF,รำพลายชุมพล,1,1.0,1.0,1.0,1
123,40,เอกชน27,CF-BiasedMF,นาฏ ณ วัง,1,1.0,1.0,1.0,1
123,40,เอกชน28,CF-BiasedMF,ระบำเก็บใบชา,12,0.0,0.0,0.0,1
123,40,เอกชน29,CF-BiasedMF,ผืนไท,9,1.0,0.1111111111111111,0.3010299956639812,1
123,40,เอกชน3,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกสัทธาสูร,11,0.0,0.0,0.0,1
123,40,เอกชน30,CF-BiasedMF,รำมโนห์ราบูชายัญ,6,1.0,0.16666666666666666,0.3562071871080222,1
123,40,เอกชน31,CF-BiasedMF,ผืนไท,2,1.0,0.5,0.6309297535714575,1
123,40,เอกชน32,CF-BiasedMF,รำวงมาตรฐาน,1,1.0,1.0,1.0,1
123,40,เอกชน33,CF-BiasedMF,รองเง็ง,9,1.0,0.1111111111111111,0.3010299956639812,1
123,40,เอกชน34,CF-BiasedMF,รองเง็ง,5,1.0,0.2,0.38685280723454163,1
123,40,เอกชน35,CF-BiasedMF,พลองไม้สั้น,1,1.0,1.0,1.0,1
123,40,เอกชน36,CF-BiasedMF,พลองไม้สั้น,2,1.0,0.5,0.6309297535714575,1
123,40,เอกชน37,CF-BiasedMF,ระบำกรับ,2,1.0,0.5,0.6309297535714575,1
123,40,เอกชน38,CF-BiasedMF,ล่องใต้,7,1.0,0.14285714285714285,0.3333333333333333,1
123,40,เอกชน39,CF-BiasedMF,พลองไม้สั้น,15,0.0,0.0,0.0,1
123,40,เอกชน4,CF-BiasedMF,ฟ้อนภูไท,9,1.0,0.1111111111111111,0.3010299956639812,1
123,40,เอกชน40,CF-BiasedMF,ล่องใต้,2,1.0,0.5,0.6309297535714575,1
123,40,เอกชน41,CF-BiasedMF,ระบำกรับ,1,1.0,1.0,1.0,1
123,40,เอกชน42,CF-BiasedMF,ล่องใต้,6,1.0,0.16666666666666666,0.3562071871080222,1
123,40,เอกชน43,CF-BiasedMF,ฟ้อนขันดอก,3,1.0,0.3333333333333333,0.5,1
123,40,เอกชน44,CF-BiasedMF,ฟ้อนขันดอก,5,1.0,0.2,0.38685280723454163,1
123,40,เอกชน45,CF-BiasedMF,ระบำกินรีร่อน,5,1.0,0.2,0.38685280723454163,1
123,40,เอกชน47,CF-BiasedMF,ระบำกินรีร่อน,5,1.0,0.2,0.38685280723454163,1
123,40,เอกชน48,CF-BiasedMF,ฟ้อนขันดอก,2,1.0,0.5,0.6309297535714575,1
123,40,เอกชน49,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พาลีสอนน้อง,1,1.0,1.0,1.0,1
123,40,เอกชน5,CF-BiasedMF,ฟ้อนที,13,0.0,0.0,0.0,1
123,40,เอกชน50,CF-BiasedMF,ระบำร่อนแร่,3,1.0,0.3333333333333333,0.5,1
123,40,เอกชน51,CF-BiasedMF,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
123,40,เอกชน52,CF-BiasedMF,ฟ้อนจันทราพาฝัน,5,1.0,0.2,0.38685280723454163,1
123,40,เอกชน53,CF-BiasedMF,ลายเกราะ,3,1.0,0.3333333333333333,0.5,1
123,40,เอกชน54,CF-BiasedMF,รำเถิดเทิง,6,1.0,0.16666666666666666,0.3562071871080222,1
123,40,เอกชน55,CF-BiasedMF,โนรา,2,1.0,0.5,0.6309297535714575,1
123,40,เอกชน56,CF-BiasedMF,รองเง็ง,7,1.0,0.14285714285714285,0.3333333333333333,1
123,40,เอกชน57,CF-BiasedMF,ระบำสุโขทัย,1,1.0,1.0,1.0,1
123,40,เอกชน58,CF-BiasedMF,ระบำศรีชยสิงห์,1,1.0,1.0,1.0,1
123,40,เอกชน59,CF-BiasedMF,เมขลา รามสูร,6,1.0,0.16666666666666666,0.3562071871080222,1
123,40,เอกชน6,CF-BiasedMF,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
123,40,เอกชน60,CF-BiasedMF,ฟ้อนเจิง,11,0.0,0.0,0.0,1
123,40,เอกชน61,CF-BiasedMF,ฟ้อนภูไท 3 เผ่า,10,1.0,0.1,0.2890648263178879,1
123,40,เอกชน7,CF-BiasedMF,ชาวดอย,1,1.0,1.0,1.0,1
123,40,เอกชน8,CF-BiasedMF,ชาวดอย,3,1.0,0.3333333333333333,0.5,1
123,40,เอกชน9,CF-BiasedMF,ฟ้อนเทียน,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,บุคคล1,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,3,1.0,0.3333333333333333,0.5,1
999,40,บุคคล10,CF-BiasedMF,จตุรภาคี,1,1.0,1.0,1.0,1
999,40,บุคคล11,CF-BiasedMF,นักษัตร,2,1.0,0.5,0.6309297535714575,1
999,40,บุคคล12,CF-BiasedMF,รำซัดชาตรี,17,0.0,0.0,0.0,1
999,40,บุคคล13,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,10,1.0,0.1,0.2890648263178879,1
999,40,บุคคล14,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,5,1.0,0.2,0.38685280723454163,1
999,40,บุคคล15,CF-BiasedMF,ระบำสุโขทัย,3,1.0,0.3333333333333333,0.5,1
999,40,บุคคล16,CF-BiasedMF,เซิ้งโปงลาง,9,1.0,0.1111111111111111,0.3010299956639812,1
999,40,บุคคล17,CF-BiasedMF,เซิ้งโปงลาง,2,1.0,0.5,0.6309297535714575,1
999,40,บุคคล18,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
999,40,บุคคล19,CF-BiasedMF,ฟ้อนรัก,2,1.0,0.5,0.6309297535714575,1
999,40,บุคคล2,CF-BiasedMF,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
999,40,บุคคล20,CF-BiasedMF,ฟ้อนเล็บ,4,1.0,0.25,0.43067655807339306,1
999,40,บุคคล21,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
999,40,บุคคล22,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,18,0.0,0.0,0.0,1
999,40,บุคคล23,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน หนุมานชาญสมร,22,0.0,0.0,0.0,1
999,40,บุคคล24,CF-BiasedMF,รำซัดชาตรี,14,0.0,0.0,0.0,1
999,40,บุคคล25,CF-BiasedMF,ลายเกราะ,17,0.0,0.0,0.0,1
999,40,บุคคล26,CF-BiasedMF,ระบำทวารวดี,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,บุคคล27,CF-BiasedMF,เซิ้งสวิง,1,1.0,1.0,1.0,1
999,40,บุคคล28,CF-BiasedMF,เซิ้งสวิง,2,1.0,0.5,0.6309297535714575,1
999,40,บุคคล29,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,16,0.0,0.0,0.0,1
999,40,บุคคล3,CF-BiasedMF,ฟ้อนเทียน,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,บุคคล30,CF-BiasedMF,รำซัดชาตรี,1,1.0,1.0,1.0,1
999,40,บุคคล31,CF-BiasedMF,ฟ้อนรัก,1,1.0,1.0,1.0,1
999,40,บุคคล32,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
999,40,บุคคล33,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
999,40,บุคคล34,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,11,0.0,0.0,0.0,1
999,40,บุคคล35,CF-BiasedMF,รำซัดชาตรี,1,1.0,1.0,1.0,1
999,40,บุคคล36,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ลักสีดา,4,1.0,0.25,0.43067655807339306,1
999,40,บุคคล37,CF-BiasedMF,ฟ้อนรัก,2,1.0,0.5,0.6309297535714575,1
999,40,บุคคล38,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ลักสีดา,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,บุคคล39,CF-BiasedMF,ระบำเก็บใบชา,22,0.0,0.0,0.0,1
999,40,บุคคล4,CF-BiasedMF,กลองสะบัดชัย,17,0.0,0.0,0.0,1
999,40,บุคคล40,CF-BiasedMF,ระบำศรีชยสิงห์,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,บุคคล5,CF-BiasedMF,วิรัชสราญรมย์,9,1.0,0.1111111111111111,0.3010299956639812,1
999,40,บุคคล6,CF-BiasedMF,จตุรภาคี,20,0.0,0.0,0.0,1
999,40,บุคคล7,CF-BiasedMF,มวยคาดเชือก,5,1.0,0.2,0.38685280723454163,1
999,40,บุคคล8,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ลักสีดา,9,1.0,0.1111111111111111,0.3010299956639812,1
999,40,บุคคล9,CF-BiasedMF,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
999,40,ราชการ1,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,18,0.0,0.0,0.0,1
999,40,ราชการ10,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,9,1.0,0.1111111111111111,0.3010299956639812,1
999,40,ราชการ11,CF-BiasedMF,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
999,40,ราชการ12,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,11,0.0,0.0,0.0,1
999,40,ราชการ13,CF-BiasedMF,รำพลายชุมพล,1,1.0,1.0,1.0,1
999,40,ราชการ14,CF-BiasedMF,วิรัชสราญรมย์,4,1.0,0.25,0.43067655807339306,1
999,40,ราชการ15,CF-BiasedMF,ออเจ้าชาวกรุงศรี,12,0.0,0.0,0.0,1
999,40,ราชการ16,CF-BiasedMF,ระบำดาวดึงส์,2,1.0,0.5,0.6309297535714575,1
999,40,ราชการ17,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,8,1.0,0.125,0.31546487678572877,1
999,40,ราชการ18,CF-BiasedMF,รำมโนห์ราบูชายัญ,5,1.0,0.2,0.38685280723454163,1
999,40,ราชการ19,CF-BiasedMF,นาฏยมวยไทย,2,1.0,0.5,0.6309297535714575,1
999,40,ราชการ2,CF-BiasedMF,นาฏ ณ วัง,3,1.0,0.3333333333333333,0.5,1
999,40,ราชการ20,CF-BiasedMF,นาฏยมวยไทย,2,1.0,0.5,0.6309297535714575,1
999,40,ราชการ21,CF-BiasedMF,ฟ้อนเล็บ,16,0.0,0.0,0.0,1
999,40,ราชการ22,CF-BiasedMF,รำพลายชุมพล,11,0.0,0.0,0.0,1
999,40,ราชการ23,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,10,1.0,0.1,0.2890648263178879,1
999,40,ราชการ24,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,3,1.0,0.3333333333333333,0.5,1
999,40,ราชการ25,CF-BiasedMF,นาฏยมวยไทย,5,1.0,0.2,0.38685280723454163,1
999,40,ราชการ26,CF-BiasedMF,รำพลายชุมพล,1,1.0,1.0,1.0,1
999,40,ราชการ27,CF-BiasedMF,นาฏยมวยไทย,12,0.0,0.0,0.0,1
999,40,ราชการ28,CF-BiasedMF,กินนรีร่อนออกมโนราห์บูชายัญ,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,ราชการ3,CF-BiasedMF,กินนรีร่อนออกมโนราห์บูชายัญ,3,1.0,0.3333333333333333,0.5,1
999,40,ราชการ4,CF-BiasedMF,เจ้าพระยานที,1,1.0,1.0,1.0,1
999,40,ราชการ5,CF-BiasedMF,ระบำศรีวิชัย,1,1.0,1.0,1.0,1
999,40,ราชการ6,CF-BiasedMF,กระทบสากหรือกระทบไม้,10,1.0,0.1,0.2890648263178879,1
999,40,ราชการ7,CF-BiasedMF,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
999,40,ราชการ8,CF-BiasedMF,นบนที,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,ราชการ9,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ1,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,4,1.0,0.25,0.43067655807339306,1
999,40,องค์การระหว่างประเทศ10,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ11,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ12,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ13,CF-BiasedMF,นบนที,2,1.0,0.5,0.6309297535714575,1
999,40,องค์การระหว่างประเทศ14,CF-BiasedMF,ฟ้อนผาง,5,1.0,0.2,0.38685280723454163,1
999,40,องค์การระหว่างประเทศ15,CF-BiasedMF,รำวงมาตรฐาน,8,1.0,0.125,0.31546487678572877,1
999,40,องค์การระหว่างประเทศ16,CF-BiasedMF,รำพลายชุมพล,3,1.0,0.3333333333333333,0.5,1
999,40,องค์การระหว่างประเทศ17,CF-BiasedMF,ผืนไท,4,1.0,0.25,0.43067655807339306,1
999,40,องค์การระหว่างประเทศ18,CF-BiasedMF,มวยคาดเชือก,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ19,CF-BiasedMF,รำพลายชุมพล,2,1.0,0.5,0.6309297535714575,1
999,40,องค์การระหว่างประเทศ2,CF-BiasedMF,จตุรภาคี,9,1.0,0.1111111111111111,0.3010299956639812,1
999,40,องค์การระหว่างประเทศ20,CF-BiasedMF,เมขลา รามสูร,4,1.0,0.25,0.43067655807339306,1
999,40,องค์การระหว่างประเทศ21,CF-BiasedMF,ผืนไท,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,องค์การระหว่างประเทศ22,CF-BiasedMF,ผืนไท,3,1.0,0.3333333333333333,0.5,1
999,40,องค์การระหว่างประเทศ23,CF-BiasedMF,เมขลา รามสูร,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ24,CF-BiasedMF,รำมโนห์ราบูชายัญ,5,1.0,0.2,0.38685280723454163,1
999,40,องค์การระหว่างประเทศ25,CF-BiasedMF,รำมโนห์ราบูชายัญ,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,องค์การระหว่างประเทศ26,CF-BiasedMF,รำมโนห์ราบูชายัญ,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,องค์การระหว่างประเทศ27,CF-BiasedMF,เมขลา รามสูร,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ3,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,8,1.0,0.125,0.31546487678572877,1
999,40,องค์การระหว่างประเทศ4,CF-BiasedMF,จตุรภาคี,9,1.0,0.1111111111111111,0.3010299956639812,1
999,40,องค์การระหว่างประเทศ5,CF-BiasedMF,จตุรภาคี,11,0.0,0.0,0.0,1
999,40,องค์การระหว่างประเทศ6,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ7,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,40,องค์การระหว่างประเทศ8,CF-BiasedMF,เจ้าพระยานที,3,1.0,0.3333333333333333,0.5,1
999,40,องค์การระหว่างประเทศ9,CF-BiasedMF,เซิ้งไทภูเขา,4,1.0,0.25,0.43067655807339306,1
999,40,เอกชน1,CF-BiasedMF,รองเง็ง,1,1.0,1.0,1.0,1
999,40,เอกชน10,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,40,เอกชน11,CF-BiasedMF,รำซัดชาตรี,4,1.0,0.25,0.43067655807339306,1
999,40,เอกชน12,CF-BiasedMF,ชาวดอย,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,เอกชน13,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,เอกชน14,CF-BiasedMF,ฟ้อนหมากกั๊บแก๊บลำเพลิน,10,1.0,0.1,0.2890648263178879,1
999,40,เอกชน15,CF-BiasedMF,นบนที,10,1.0,0.1,0.2890648263178879,1
999,40,เอกชน16,CF-BiasedMF,โนรา,10,1.0,0.1,0.2890648263178879,1
999,40,เอกชน17,CF-BiasedMF,รำเถิดเทิง,11,0.0,0.0,0.0,1
999,40,เอกชน18,CF-BiasedMF,ฟ้อนรัก,4,1.0,0.25,0.43067655807339306,1
999,40,เอกชน19,CF-BiasedMF,รำเถิดเทิง,2,1.0,0.5,0.6309297535714575,1
999,40,เอกชน2,CF-BiasedMF,ฟ้อนที,3,1.0,0.3333333333333333,0.5,1
999,40,เอกชน20,CF-BiasedMF,วิรัชสราญรมย์,1,1.0,1.0,1.0,1
999,40,เอกชน21,CF-BiasedMF,ฟ้อนรัก,1,1.0,1.0,1.0,1
999,40,เอกชน22,CF-BiasedMF,ระบำชาวนา,1,1.0,1.0,1.0,1
999,40,เอกชน23,CF-BiasedMF,รำพลายชุมพล,1,1.0,1.0,1.0,1
999,40,เอกชน24,CF-BiasedMF,นบนที,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,เอกชน25,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกพรหมาสตร์,8,1.0,0.125,0.31546487678572877,1
999,40,เอกชน26,CF-BiasedMF,สักการะเทวราช,2,1.0,0.5,0.6309297535714575,1
999,40,เอกชน27,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,9,1.0,0.1111111111111111,0.3010299956639812,1
999,40,เอกชน28,CF-BiasedMF,นาฏ ณ วัง,1,1.0,1.0,1.0,1
999,40,เอกชน29,CF-BiasedMF,รองเง็ง,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,เอกชน3,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,2,1.0,0.5,0.6309297535714575,1
999,40,เอกชน30,CF-BiasedMF,ผืนไท,1,1.0,1.0,1.0,1
999,40,เอกชน31,CF-BiasedMF,รำมโนห์ราบูชายัญ,12,0.0,0.0,0.0,1
999,40,เอกชน32,CF-BiasedMF,รำวงมาตรฐาน,5,1.0,0.2,0.38685280723454163,1
999,40,เอกชน33,CF-BiasedMF,รองเง็ง,3,1.0,0.3333333333333333,0.5,1
999,40,เอกชน34,CF-BiasedMF,รำวงมาตรฐาน,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,เอกชน35,CF-BiasedMF,รำวงมาตรฐาน,2,1.0,0.5,0.6309297535714575,1
999,40,เอกชน36,CF-BiasedMF,พลองไม้สั้น,15,0.0,0.0,0.0,1
999,40,เอกชน37,CF-BiasedMF,พลองไม้สั้น,13,0.0,0.0,0.0,1
999,40,เอกชน38,CF-BiasedMF,พลองไม้สั้น,1,1.0,1.0,1.0,1
999,40,เอกชน39,CF-BiasedMF,พลองไม้สั้น,1,1.0,1.0,1.0,1
999,40,เอกชน4,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,40,เอกชน40,CF-BiasedMF,ระบำกรับ,1,1.0,1.0,1.0,1
999,40,เอกชน41,CF-BiasedMF,ระบำกรับ,14,0.0,0.0,0.0,1
999,40,เอกชน42,CF-BiasedMF,ระบำกรับ,1,1.0,1.0,1.0,1
999,40,เอกชน43,CF-BiasedMF,ฟ้อนขันดอก,5,1.0,0.2,0.38685280723454163,1
999,40,เอกชน44,CF-BiasedMF,ระบำกรับ,1,1.0,1.0,1.0,1
999,40,เอกชน45,CF-BiasedMF,ฟ้อนขันดอก,6,1.0,0.16666666666666666,0.3562071871080222,1
999,40,เอกชน46,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พาลีสอนน้อง,14,0.0,0.0,0.0,1
999,40,เอกชน47,CF-BiasedMF,ล่องใต้,14,0.0,0.0,0.0,1
999,40,เอกชน48,CF-BiasedMF,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
999,40,เอกชน49,CF-BiasedMF,ฟ้อนขันดอก,2,1.0,0.5,0.6309297535714575,1
999,40,เอกชน5,CF-BiasedMF,ระบำตารีกีปัส,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,เอกชน50,CF-BiasedMF,ล่องใต้,15,0.0,0.0,0.0,1
999,40,เอกชน51,CF-BiasedMF,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
999,40,เอกชน52,CF-BiasedMF,เซิ้งตังหวาย,2,1.0,0.5,0.6309297535714575,1
999,40,เอกชน53,CF-BiasedMF,กินนรีร่อนออกมโนราห์บูชายัญ,13,0.0,0.0,0.0,1
999,40,เอกชน54,CF-BiasedMF,ระบำเก็บใบชา,2,1.0,0.5,0.6309297535714575,1
999,40,เอกชน55,CF-BiasedMF,ฟ้อนดวงเดือน,8,1.0,0.125,0.31546487678572877,1
999,40,เอกชน56,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน สุครีพถอนต้นรัง,2,1.0,0.5,0.6309297535714575,1
999,40,เอกชน57,CF-BiasedMF,ระบำศรีชยสิงห์,7,1.0,0.14285714285714285,0.3333333333333333,1
999,40,เอกชน58,CF-BiasedMF,ระบำศรีชยสิงห์,1,1.0,1.0,1.0,1
999,40,เอกชน59,CF-BiasedMF,ระบำฉิ่ง,1,1.0,1.0,1.0,1
999,40,เอกชน6,CF-BiasedMF,ผืนไท,10,1.0,0.1,0.2890648263178879,1
999,40,เอกชน60,CF-BiasedMF,ระบำศรีชยสิงห์,4,1.0,0.25,0.43067655807339306,1
999,40,เอกชน61,CF-BiasedMF,กรุงเทพ,9,1.0,0.1111111111111111,0.3010299956639812,1
999,40,เอกชน7,CF-BiasedMF,ระบำตารีกีปัส,13,0.0,0.0,0.0,1
999,40,เอกชน8,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
999,40,เอกชน9,CF-BiasedMF,ฟ้อนภูไท,12,0.0,0.0,0.0,1
2024,40,บุคคล1,CF-BiasedMF,กินนรีร่อนออกมโนราห์บูชายัญ,10,1.0,0.1,0.2890648263178879,1
2024,40,บุคคล10,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,บุคคล11,CF-BiasedMF,นักษัตร,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล12,CF-BiasedMF,ฟ้อนเจิง,5,1.0,0.2,0.38685280723454163,1
2024,40,บุคคล13,CF-BiasedMF,กรุงเทพ,25,0.0,0.0,0.0,1
2024,40,บุคคล14,CF-BiasedMF,ฟ้อนขันดอก,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล15,CF-BiasedMF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล16,CF-BiasedMF,ฟ้อนสาวไหม,29,0.0,0.0,0.0,1
2024,40,บุคคล17,CF-BiasedMF,ระบำสุโขทัย,8,1.0,0.125,0.31546487678572877,1
2024,40,บุคคล18,CF-BiasedMF,รองเง็ง,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล2,CF-BiasedMF,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
2024,40,บุคคล20,CF-BiasedMF,เซิ้งไทภูเขา,1,1.0,1.0,1.0,1
2024,40,บุคคล21,CF-BiasedMF,ฟ้อนมาลัย,16,0.0,0.0,0.0,1
2024,40,บุคคล22,CF-BiasedMF,รับขวัญข้าว,1,1.0,1.0,1.0,1
2024,40,บุคคล23,CF-BiasedMF,ระบำชาวนา,4,1.0,0.25,0.43067655807339306,1
2024,40,บุคคล24,CF-BiasedMF,ฟ้อนมาลัย,4,1.0,0.25,0.43067655807339306,1
